p	q	r	Mag Yaw
-0.00	-0.00	-0.00	52.55
-0.00	-0.00	-0.00	52.55
-0.00	-0.00	-0.00	52.55
-0.00	-0.00	-0.00	52.55
-0.00	-0.00	-0.00	52.55
0.00	-0.00	-0.00	52.55
0.00	-0.00	-0.00	52.55
0.00	-0.00	-0.00	52.55
0.00	-0.00	-0.00	52.55
0.00	-0.00	-0.00	51.42
0.00	-0.00	-0.00	50.71
0.00	-0.00	-0.00	50.27
0.00	-0.00	-0.00	49.99
0.00	-0.00	-0.00	49.81
0.00	-0.00	-0.00	49.69
0.00	-0.00	-0.00	49.62
0.00	-0.00	-0.00	49.57
0.00	-0.00	-0.00	49.54
0.00	-0.00	-0.00	49.52
0.00	-0.00	-0.00	49.51
-0.00	-0.00	-0.00	49.50
-0.00	-0.00	-0.00	49.49
-0.00	-0.00	-0.00	49.49
-0.00	-0.00	-0.00	49.49
-0.00	-0.00	-0.00	49.48
0.00	-0.00	-0.00	49.48
0.00	-0.00	-0.00	49.48
0.00	-0.00	-0.00	49.48
0.00	-0.00	-0.00	49.48
0.00	-0.00	-0.00	49.48
0.00	-0.00	-0.00	49.48
0.00	-0.00	-0.00	49.48
0.00	-0.00	-0.00	49.48
0.00	-0.00	-0.00	49.48
0.00	-0.00	-0.00	49.48
0.00	-0.00	-0.00	49.48
0.00	0.00	-0.00	49.48
0.00	0.00	-0.00	49.48
0.00	0.00	0.00	49.48
0.00	0.00	0.00	49.48
0.00	0.00	0.00	49.48
0.00	0.00	0.00	49.51
0.00	0.00	-0.00	49.54
0.00	0.00	-0.00	49.55
0.00	0.00	-0.00	49.56
0.00	0.00	-0.00	49.56
0.00	0.00	-0.00	49.57
0.00	0.00	-0.00	49.57
0.00	0.00	-0.00	49.57
0.00	0.00	-0.00	49.57
0.00	0.00	-0.00	49.57
0.00	0.00	-0.00	49.57
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	-0.00	-0.00	49.58
0.00	-0.00	-0.00	49.58
0.00	-0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
0.00	0.00	-0.00	49.58
-0.00	0.00	-0.00	47.93
-0.00	0.00	-0.00	46.87
-0.00	0.00	-0.00	46.19
-0.00	0.00	-0.00	45.75
-0.00	0.00	-0.00	45.47
-0.00	0.00	-0.00	45.28
-0.00	0.00	-0.00	45.16
-0.00	0.00	-0.00	45.08
-0.00	0.00	-0.00	45.03
-0.00	0.00	-0.00	45.00
-0.00	0.00	-0.00	44.98
-0.00	-0.00	-0.00	44.96
-0.00	-0.00	0.00	44.96
-0.00	-0.00	0.00	44.95
-0.00	-0.00	0.00	44.95
-0.00	-0.00	0.00	44.94
-0.00	-0.00	0.00	44.94
-0.00	-0.00	0.00	44.94
-0.00	-0.00	0.00	44.94
-0.00	-0.00	0.00	44.94
-0.00	-0.00	0.00	44.94
-0.00	-0.00	0.00	44.94
-0.00	-0.00	0.00	44.94
-0.00	-0.00	0.00	44.94
-0.00	-0.00	0.00	44.94
-0.00	-0.00	0.00	44.94
-0.00	-0.00	0.00	44.94
0.00	-0.00	0.00	44.94
0.00	-0.00	0.00	44.94
0.00	-0.00	0.00	44.94
0.00	-0.00	0.00	44.94
0.00	-0.00	0.00	44.94
0.00	-0.00	0.00	44.94
0.00	-0.00	0.00	44.94
0.00	-0.00	0.00	44.94
0.00	-0.00	0.00	44.94
0.00	-0.00	0.00	44.94
0.00	-0.00	0.00	44.94
0.00	-0.00	0.00	46.36
0.00	-0.00	-0.00	47.28
0.00	-0.00	-0.00	47.88
0.00	-0.00	-0.00	48.28
0.00	-0.00	-0.00	48.53
0.00	-0.00	-0.00	48.70
0.00	-0.00	-0.00	48.81
0.00	-0.00	-0.00	48.88
0.00	-0.00	-0.00	48.92
0.00	-0.00	-0.00	48.95
0.00	-0.00	-0.00	48.97
0.00	-0.00	-0.00	48.98
0.00	-0.00	-0.00	48.99
0.00	-0.00	-0.00	49.00
0.00	-0.00	-0.00	49.00
0.00	-0.00	-0.00	49.00
0.00	-0.00	-0.00	49.00
0.00	-0.00	0.00	49.00
-0.00	0.00	0.00	49.00
-0.00	0.00	0.00	49.00
-0.00	0.00	0.00	49.00
-0.00	0.00	0.00	49.01
-0.00	0.00	-0.00	49.01
-0.00	0.00	-0.00	49.01
-0.00	0.00	-0.00	49.01
-0.00	0.00	-0.00	49.01
-0.00	0.00	-0.00	49.01
-0.00	0.00	-0.00	49.01
-0.00	0.00	-0.00	49.01
-0.00	0.00	-0.00	49.01
-0.00	0.00	-0.00	49.01
-0.00	0.00	-0.00	49.01
-0.00	-0.00	-0.00	49.44
-0.00	-0.00	-0.00	49.72
-0.00	-0.00	-0.00	49.92
-0.00	-0.00	-0.00	50.04
-0.00	-0.00	0.00	50.13
-0.00	-0.00	0.00	50.18
-0.00	-0.00	0.00	50.22
-0.00	-0.00	0.00	50.24
-0.00	-0.00	0.00	50.26
-0.00	-0.00	0.00	50.27
-0.00	-0.00	0.00	50.27
-0.00	-0.00	0.00	50.28
-0.00	-0.00	0.00	50.28
-0.00	-0.00	0.00	50.28
-0.00	-0.00	0.00	50.28
-0.00	0.00	0.00	50.28
-0.00	-0.00	0.00	50.28
-0.00	-0.00	0.00	50.28
-0.00	-0.00	0.00	50.28
-0.00	-0.00	0.00	50.28
-0.00	-0.00	0.00	50.28
-0.00	-0.00	0.00	50.28
0.00	-0.00	0.00	50.28
0.00	0.00	-0.00	50.28
0.00	0.00	-0.00	50.28
0.00	0.00	-0.00	50.28
0.00	0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	0.00	-0.00	48.53
0.00	0.00	-0.00	47.43
0.00	0.00	0.00	46.72
0.00	0.00	0.00	46.27
0.00	0.00	0.00	45.97
0.00	0.00	-0.00	45.78
0.00	0.00	-0.00	45.66
-0.00	-0.00	-0.00	45.58
-0.00	-0.00	-0.00	45.53
-0.00	-0.00	-0.00	45.50
-0.00	-0.00	-0.00	45.48
-0.00	-0.00	-0.00	45.46
-0.00	-0.00	-0.00	45.45
-0.00	-0.00	-0.00	45.45
-0.00	-0.00	-0.00	45.44
-0.00	-0.00	-0.00	45.44
-0.00	-0.00	0.00	45.44
-0.00	-0.00	0.00	45.44
-0.00	-0.00	0.00	45.44
-0.00	-0.00	0.00	45.44
-0.00	-0.00	0.00	45.44
-0.00	-0.00	0.00	45.44
-0.00	-0.00	0.00	45.44
-0.00	0.00	0.00	45.44
-0.00	0.00	0.00	45.44
-0.00	0.00	0.00	45.44
-0.00	0.00	0.00	45.44
-0.00	0.00	0.00	45.44
-0.00	0.00	0.00	45.44
-0.00	0.00	0.00	45.44
-0.00	0.00	0.00	45.44
-0.00	0.00	0.00	45.44
0.00	0.00	-0.00	47.08
0.00	0.00	-0.00	48.18
0.00	0.00	-0.00	48.90
0.00	0.00	-0.00	49.38
0.00	0.00	-0.00	49.70
0.00	0.00	-0.00	49.90
0.00	0.00	-0.00	50.04
0.00	0.00	-0.00	50.12
0.00	0.00	-0.00	50.18
0.00	0.00	-0.00	50.22
0.00	-0.00	-0.00	50.24
0.00	-0.00	-0.00	50.26
0.00	-0.00	-0.00	50.27
0.00	-0.00	-0.00	50.27
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	0.00	-0.00	50.28
0.00	0.00	-0.00	50.28
0.00	0.00	-0.00	50.28
0.00	0.00	-0.00	50.28
-0.00	0.00	-0.00	50.28
0.00	0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	-0.00	-0.00	50.28
0.00	0.00	-0.00	50.28
0.00	0.00	-0.00	50.28
0.00	0.00	-0.00	50.28
0.00	0.00	-0.00	50.28
0.00	-0.00	-0.00	51.64
0.00	-0.00	-0.00	52.52
0.00	-0.00	-0.00	53.10
0.00	-0.00	-0.00	53.47
0.00	-0.00	-0.00	53.72
0.00	-0.00	-0.00	53.88
0.00	-0.00	-0.00	53.98
0.00	-0.00	-0.00	54.05
0.00	-0.00	-0.00	54.09
0.00	-0.00	-0.00	54.12
0.00	-0.00	-0.00	54.14
0.00	-0.00	-0.00	54.15
0.00	-0.00	-0.00	54.16
0.00	-0.00	-0.00	54.16
0.00	-0.00	-0.00	54.17
0.00	-0.00	-0.00	54.17
0.00	-0.00	-0.00	54.17
0.00	-0.00	-0.00	54.17
0.00	-0.00	-0.00	54.17
0.00	-0.00	-0.00	54.17
0.00	-0.00	-0.00	54.17
0.00	0.00	-0.00	54.17
0.00	0.00	-0.00	54.17
0.00	0.00	-0.00	54.17
0.00	0.00	-0.00	54.17
0.00	0.00	-0.00	54.17
0.00	0.00	-0.00	54.17
0.00	0.00	-0.00	54.17
0.00	0.00	-0.00	54.17
0.00	0.00	-0.00	54.17
0.00	0.00	-0.00	54.17
0.00	0.00	-0.00	54.17
0.00	0.00	-0.00	52.61
0.00	0.00	-0.00	51.64
0.00	0.00	-0.00	51.03
0.00	0.00	-0.00	50.65
0.00	0.00	-0.00	50.40
0.00	0.00	-0.00	50.24
0.00	0.00	-0.00	50.14
0.00	0.00	-0.00	50.07
0.00	0.00	-0.00	50.03
-0.00	0.00	-0.00	50.00
-0.00	0.00	-0.00	49.98
-0.00	-0.00	-0.00	49.97
-0.00	-0.00	-0.00	49.96
-0.00	-0.00	-0.00	49.96
-0.00	-0.00	-0.00	49.95
-0.00	-0.00	-0.00	49.95
-0.00	-0.00	-0.00	49.95
-0.00	0.00	-0.00	49.95
-0.00	0.00	-0.00	49.95
-0.00	0.00	-0.00	49.95
-0.00	0.00	-0.00	49.95
-0.00	0.00	-0.00	49.95
-0.00	0.00	-0.00	49.95
-0.00	0.00	-0.00	49.95
-0.00	0.00	0.00	49.95
-0.00	0.00	0.00	49.95
-0.00	0.00	0.00	49.95
-0.00	0.00	0.00	49.95
-0.00	0.00	0.00	49.95
-0.00	0.00	0.00	49.95
-0.00	0.00	0.00	49.95
-0.00	0.00	0.00	49.95
-0.00	0.00	0.00	46.44
-0.00	0.00	0.00	44.28
-0.00	0.00	0.00	42.94
-0.00	0.00	0.00	42.09
-0.00	0.00	0.00	41.54
-0.00	0.00	0.00	41.19
-0.00	0.00	0.00	40.97
-0.00	0.00	0.00	40.82
-0.00	0.00	0.00	40.73
-0.00	0.00	0.00	40.67
-0.00	0.00	0.00	40.63
-0.00	0.00	0.00	40.60
-0.00	0.00	-0.00	40.58
-0.00	0.00	-0.00	40.57
-0.00	0.00	-0.00	40.56
-0.00	0.00	-0.00	40.56
-0.00	0.00	-0.00	40.56
-0.00	0.00	-0.00	40.56
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
-0.00	0.00	-0.00	40.55
0.00	0.00	-0.00	41.33
0.00	0.00	-0.00	41.83
0.00	0.00	-0.00	42.16
0.00	0.00	0.00	42.38
0.00	0.00	0.00	42.52
0.00	0.00	-0.00	42.61
0.00	0.00	-0.00	42.67
0.00	0.00	-0.00	42.70
0.00	0.00	-0.00	42.73
0.00	0.00	-0.00	42.75
0.00	0.00	-0.00	42.76
0.00	0.00	-0.00	42.76
0.00	0.00	-0.00	42.77
0.00	0.00	-0.00	42.77
0.00	0.00	-0.00	42.77
0.00	0.00	-0.00	42.77
0.00	-0.00	-0.00	42.77
0.00	-0.00	-0.00	42.78
0.00	-0.00	-0.00	42.78
0.00	-0.00	-0.00	42.78
0.00	-0.00	-0.00	42.78
0.00	-0.00	-0.00	42.78
0.00	-0.00	-0.00	42.78
0.00	-0.00	-0.00	42.78
0.00	-0.00	-0.00	42.78
0.00	-0.00	-0.00	42.78
0.00	-0.00	-0.00	42.78
0.00	0.00	-0.00	42.78
0.00	0.00	-0.00	42.78
0.00	0.00	0.00	42.78
0.00	0.00	0.00	42.78
0.00	0.00	0.00	42.78
0.00	0.00	0.00	44.63
0.00	0.00	-0.00	45.92
0.00	0.00	-0.00	46.80
0.00	0.00	-0.00	47.39
0.00	0.00	-0.00	47.78
-0.00	0.00	-0.00	48.04
-0.00	0.00	0.00	48.20
-0.00	0.00	0.00	48.31
-0.00	0.00	0.00	48.39
-0.00	0.00	0.00	48.43
-0.00	0.00	0.00	48.46
-0.00	0.00	0.00	48.48
-0.00	0.00	0.00	48.50
-0.00	0.00	-0.00	48.50
-0.00	-0.00	-0.00	48.51
-0.00	-0.00	-0.00	48.51
-0.00	0.00	-0.00	48.52
-0.00	0.00	-0.00	48.52
-0.00	0.00	-0.00	48.52
-0.00	0.00	-0.00	48.52
-0.00	0.00	-0.00	48.52
-0.00	-0.00	-0.00	48.52
-0.00	-0.00	-0.00	48.52
-0.00	-0.00	-0.00	48.52
-0.00	-0.00	-0.00	48.52
-0.00	-0.00	-0.00	48.52
-0.00	-0.00	-0.00	48.52
-0.00	-0.00	-0.00	48.52
-0.00	-0.00	-0.00	48.52
-0.00	0.00	-0.00	48.52
-0.00	0.00	-0.00	48.52
-0.00	0.00	0.00	48.52
-0.00	0.00	-0.00	49.29
-0.00	0.00	-0.00	49.80
-0.00	0.00	-0.00	50.14
-0.00	0.00	-0.00	50.36
-0.00	0.00	-0.00	50.51
-0.00	0.00	-0.00	50.60
-0.00	0.00	-0.00	50.66
-0.00	0.00	-0.00	50.70
-0.00	0.00	-0.00	50.73
-0.00	0.00	-0.00	50.75
-0.00	0.00	-0.00	50.76
-0.00	0.00	-0.00	50.76
-0.00	0.00	-0.00	50.77
-0.00	0.00	-0.00	50.77
-0.00	0.00	-0.00	50.77
-0.00	0.00	-0.00	50.77
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	50.78
-0.00	0.00	-0.00	49.01
-0.00	0.00	-0.00	47.90
-0.00	0.00	-0.00	47.21
-0.00	0.00	-0.00	46.76
-0.00	0.00	-0.00	46.48
-0.00	0.00	-0.00	46.29
-0.00	0.00	-0.00	46.17
0.00	0.00	-0.00	46.09
0.00	0.00	-0.00	46.04
0.00	0.00	-0.00	46.01
0.00	0.00	-0.00	45.99
0.00	0.00	-0.00	45.98
0.00	0.00	-0.00	45.97
0.00	0.00	-0.00	45.96
0.00	0.00	-0.00	45.96
0.00	0.00	-0.00	45.96
0.00	0.00	-0.00	45.96
-0.00	0.00	-0.00	45.95
-0.00	0.00	-0.00	45.95
-0.00	0.00	-0.00	45.95
-0.00	-0.00	-0.00	45.95
-0.00	-0.00	-0.00	45.95
-0.00	-0.00	-0.00	45.95
-0.00	-0.00	0.00	45.95
-0.00	-0.00	0.00	45.95
-0.00	-0.00	0.00	45.95
-0.00	-0.00	0.00	45.95
-0.00	-0.00	0.00	45.95
-0.00	-0.00	-0.00	45.95
-0.00	-0.00	-0.00	45.95
-0.00	-0.00	-0.00	45.95
-0.00	-0.00	-0.00	45.95
-0.00	0.00	-0.00	45.95
-0.00	0.00	-0.00	45.95
0.00	0.00	-0.00	45.95
0.00	0.00	-0.00	45.95
0.00	0.00	-0.00	45.95
-0.00	0.00	-0.00	48.51
-0.00	-0.00	-0.00	50.30
-0.00	-0.00	-0.00	51.53
-0.00	-0.00	-0.00	52.35
-0.00	-0.00	-0.00	52.90
-0.00	-0.00	-0.00	53.26
-0.00	0.00	-0.00	53.49
-0.00	0.00	-0.00	53.65
-0.00	0.00	-0.00	53.75
-0.00	0.00	-0.00	53.82
-0.00	0.00	-0.00	53.86
-0.00	0.00	-0.00	53.89
-0.00	0.00	-0.00	53.90
-0.00	0.00	-0.00	53.92
-0.00	0.00	-0.00	53.92
-0.00	0.00	-0.00	53.93
-0.00	0.00	-0.00	53.93
-0.00	0.00	-0.00	53.93
-0.00	0.00	-0.00	53.94
-0.00	0.00	-0.00	53.94
-0.00	0.00	-0.00	53.94
-0.00	0.00	-0.00	53.94
-0.00	0.00	-0.00	53.94
-0.00	0.00	0.00	53.94
-0.00	0.00	0.00	53.94
-0.00	0.00	0.00	53.94
-0.00	0.00	0.00	53.94
-0.00	0.00	0.00	53.94
-0.00	0.00	-0.00	53.94
-0.00	0.00	-0.00	53.94
-0.00	0.00	-0.00	53.94
-0.00	0.00	-0.00	53.94
-0.00	0.00	-0.00	53.94
-0.00	0.00	-0.00	53.10
-0.00	0.00	-0.00	52.56
-0.00	0.00	-0.00	52.21
-0.00	0.00	-0.00	51.99
-0.00	0.00	-0.00	51.84
-0.00	0.00	-0.00	51.75
-0.00	0.00	-0.00	51.68
-0.00	0.00	-0.00	51.64
-0.00	0.00	-0.00	51.62
-0.00	0.00	-0.00	51.60
-0.00	0.00	-0.00	51.59
-0.00	0.00	-0.00	51.58
-0.00	0.00	-0.00	51.58
-0.00	0.00	-0.00	51.57
-0.00	0.00	-0.00	51.57
-0.00	0.00	-0.00	51.57
-0.00	0.00	0.00	51.57
-0.00	0.00	0.00	51.57
-0.00	0.00	0.00	51.57
-0.00	0.00	0.00	51.57
-0.00	-0.00	0.00	51.57
-0.00	0.00	0.00	51.57
-0.00	0.00	0.00	51.57
-0.00	0.00	-0.00	51.57
-0.00	0.00	-0.00	51.57
-0.00	0.00	-0.00	51.57
-0.00	0.00	-0.00	51.57
-0.00	0.00	-0.00	51.57
-0.00	0.00	-0.00	51.57
-0.00	0.00	-0.00	51.57
-0.00	0.00	-0.00	51.57
-0.00	0.00	-0.00	51.57
-0.00	0.00	-0.00	50.05
-0.00	0.00	-0.00	49.11
-0.00	0.00	-0.00	48.53
-0.00	0.00	-0.00	48.15
-0.00	0.00	0.00	47.92
-0.00	0.00	0.00	47.76
-0.00	0.00	0.00	47.66
-0.00	0.00	0.00	47.60
-0.00	0.00	0.00	47.56
-0.00	0.00	0.00	47.53
-0.00	0.00	0.00	47.51
-0.00	0.00	0.00	47.50
-0.00	0.00	0.00	47.49
-0.00	0.00	0.00	47.49
-0.00	0.00	0.00	47.49
-0.00	0.00	0.00	47.48
-0.00	0.00	-0.00	47.48
-0.00	0.00	-0.00	47.48
-0.00	0.00	-0.00	47.48
-0.00	0.00	-0.00	47.48
-0.00	-0.00	-0.00	47.48
0.00	0.00	-0.00	47.48
0.00	0.00	-0.00	47.48
0.00	0.00	-0.00	47.48
0.00	0.00	-0.00	47.48
0.00	0.00	-0.00	47.48
0.00	0.00	-0.00	47.48
0.00	0.00	-0.00	47.48
0.00	0.00	-0.00	47.48
0.00	0.00	-0.00	47.48
0.00	0.00	-0.00	47.48
0.00	0.00	-0.00	47.48
0.00	0.00	-0.00	45.88
0.00	-0.00	-0.00	44.85
0.00	-0.00	-0.00	44.18
0.00	-0.00	-0.00	43.76
0.00	-0.00	-0.00	43.48
0.00	-0.00	-0.00	43.30
0.00	0.00	-0.00	43.18
0.00	0.00	-0.00	43.11
0.00	0.00	-0.00	43.06
0.00	0.00	-0.00	43.03
0.00	0.00	-0.00	43.01
0.00	0.00	-0.00	42.99
0.00	0.00	-0.00	42.98
0.00	0.00	-0.00	42.98
0.00	0.00	-0.00	42.97
-0.00	0.00	-0.00	42.97
-0.00	0.00	-0.00	42.97
-0.00	0.00	-0.00	42.97
-0.00	0.00	-0.00	42.97
-0.00	0.00	-0.00	42.97
-0.00	0.00	-0.00	42.97
-0.00	0.00	-0.00	42.97
-0.00	-0.00	-0.00	42.97
-0.00	-0.00	-0.00	42.97
-0.00	-0.00	-0.00	42.97
-0.00	-0.00	-0.00	42.97
0.00	-0.00	-0.00	42.97
0.00	-0.00	-0.00	42.97
0.00	-0.00	-0.00	42.97
0.00	-0.00	-0.00	42.97
0.00	-0.00	-0.00	42.97
0.00	-0.00	-0.00	42.97
0.00	0.00	-0.00	42.97
0.00	0.00	-0.00	42.97
0.00	0.00	-0.00	42.97
0.00	0.00	-0.00	42.97
0.00	0.00	-0.00	42.97
0.00	-0.00	-0.00	44.53
-0.00	-0.00	-0.00	45.55
-0.00	-0.00	-0.00	46.21
-0.00	-0.00	-0.00	46.64
-0.00	-0.00	-0.00	46.92
-0.00	-0.00	-0.00	47.11
-0.00	-0.00	-0.00	47.22
-0.00	-0.00	-0.00	47.30
-0.00	-0.00	-0.00	47.35
-0.00	-0.00	-0.00	47.38
-0.00	-0.00	-0.00	47.40
-0.00	-0.00	-0.00	47.42
-0.00	0.00	-0.00	47.43
-0.00	0.00	-0.00	47.43
-0.00	0.00	-0.00	47.44
-0.00	0.00	-0.00	47.44
-0.00	0.00	-0.00	47.44
-0.00	0.00	-0.00	47.44
-0.00	0.00	-0.00	47.44
-0.00	0.00	-0.00	47.44
-0.00	0.00	-0.00	47.44
-0.00	0.00	-0.00	47.44
-0.00	0.00	-0.00	47.44
-0.00	0.00	-0.00	47.44
-0.00	0.00	-0.00	47.44
-0.00	0.00	-0.00	47.44
-0.00	0.00	-0.00	47.44
-0.00	0.00	-0.00	47.44
0.00	0.00	-0.00	47.44
0.00	0.00	-0.00	47.44
0.00	0.00	-0.00	47.44
0.00	0.00	-0.00	47.44
0.00	0.00	-0.00	46.05
0.00	0.00	-0.00	45.16
-0.00	0.00	-0.00	44.59
-0.00	0.00	-0.00	44.23
-0.00	0.00	-0.00	43.99
-0.00	0.00	-0.00	43.83
-0.00	0.00	-0.00	43.73
-0.00	0.00	-0.00	43.67
-0.00	0.00	0.00	43.63
-0.00	0.00	0.00	43.60
-0.00	0.00	0.00	43.58
-0.00	0.00	0.00	43.57
-0.00	0.00	-0.00	43.56
-0.00	0.00	-0.00	43.56
0.00	0.00	-0.00	43.56
0.00	0.00	-0.00	43.55
0.00	0.00	-0.00	43.55
0.00	0.00	-0.00	43.55
-0.00	0.00	-0.00	43.55
-0.00	0.00	0.00	43.55
-0.00	0.00	0.00	43.55
-0.00	0.00	0.00	43.55
-0.00	-0.00	0.00	43.55
0.00	-0.00	0.00	43.55
0.00	-0.00	0.00	43.55
0.00	-0.00	0.00	43.55
0.00	-0.00	0.00	43.55
-0.00	-0.00	0.00	43.55
-0.00	-0.00	-0.00	43.55
-0.00	-0.00	-0.00	43.55
-0.00	-0.00	-0.00	43.55
-0.00	-0.00	-0.00	43.55
-0.00	-0.00	-0.00	43.55
0.00	-0.00	-0.00	44.52
0.00	-0.00	-0.00	45.18
0.00	0.00	-0.00	45.62
0.00	0.00	-0.00	45.91
0.00	0.00	-0.00	46.11
0.00	0.00	-0.00	46.23
0.00	0.00	-0.00	46.32
0.00	0.00	-0.00	46.37
0.00	0.00	-0.00	46.40
0.00	0.00	0.00	46.43
0.00	0.00	-0.00	46.44
0.00	0.00	-0.00	46.45
0.00	0.00	-0.00	46.46
0.00	0.00	-0.00	46.46
0.00	0.00	-0.00	46.46
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	0.00	-0.00	46.47
0.00	-0.00	-0.00	46.47
0.00	-0.00	-0.00	46.47
0.00	-0.00	-0.00	46.47
0.00	-0.00	-0.00	46.47
0.00	-0.00	-0.00	46.47
0.00	-0.00	-0.00	45.75
0.00	-0.00	-0.00	45.29
0.00	-0.00	-0.00	44.99
0.00	-0.00	-0.00	44.81
0.00	-0.00	-0.00	44.68
0.00	-0.00	-0.00	44.61
0.00	0.00	-0.00	44.55
0.00	0.00	-0.00	44.52
0.00	0.00	-0.00	44.50
0.00	0.00	-0.00	44.49
0.00	0.00	-0.00	44.48
0.00	0.00	-0.00	44.47
0.00	0.00	-0.00	44.47
0.00	0.00	-0.00	44.46
0.00	0.00	-0.00	44.46
0.00	0.00	-0.00	44.46
-0.00	0.00	-0.00	44.46
-0.00	0.00	-0.00	44.46
-0.00	0.00	-0.00	44.46
-0.00	0.00	-0.00	44.46
-0.00	0.00	-0.00	44.46
-0.00	0.00	-0.00	44.46
-0.00	0.00	-0.00	44.46
-0.00	0.00	-0.00	44.46
-0.00	0.00	-0.00	44.46
-0.00	0.00	-0.00	44.46
-0.00	0.00	-0.00	44.46
-0.00	0.00	-0.00	44.46
-0.00	0.00	-0.00	44.46
-0.01	0.00	-0.00	44.46
-0.01	0.00	-0.00	44.46
-0.01	0.00	-0.00	44.46
-0.01	0.00	-0.00	44.82
-0.01	0.00	-0.00	45.04
-0.01	0.00	-0.00	45.19
-0.00	-0.00	-0.00	45.29
-0.00	-0.00	-0.00	45.35
-0.00	-0.00	-0.00	45.39
-0.00	0.00	-0.00	45.42
-0.00	0.00	-0.00	45.43
-0.00	0.00	-0.00	45.44
-0.00	0.00	-0.00	45.45
-0.00	0.00	-0.00	45.46
0.00	0.00	-0.00	45.46
0.00	0.00	-0.00	45.46
0.00	0.00	-0.00	45.46
0.00	0.00	-0.00	45.46
0.00	0.00	-0.00	45.46
0.00	0.00	-0.00	45.46
0.00	0.00	-0.00	45.46
0.00	0.00	-0.00	45.46
0.00	0.00	-0.00	45.46
0.00	0.00	-0.00	45.46
0.00	0.00	-0.00	45.46
0.00	-0.00	-0.00	45.46
0.00	-0.00	0.00	45.46
0.00	-0.00	0.00	45.46
0.00	-0.00	0.00	45.46
0.00	-0.00	0.00	45.46
0.00	-0.00	0.00	45.46
0.00	-0.00	-0.00	45.46
0.00	-0.00	-0.00	45.46
0.00	-0.00	-0.00	45.46
0.00	-0.00	-0.00	45.46
-0.00	-0.00	-0.00	47.00
-0.00	-0.00	-0.00	48.00
-0.00	-0.00	-0.00	48.65
-0.00	-0.00	-0.00	49.07
-0.00	-0.00	-0.00	49.34
-0.00	-0.00	-0.00	49.52
-0.00	-0.00	-0.00	49.63
0.00	-0.00	-0.00	49.71
0.00	-0.00	-0.00	49.76
0.00	-0.00	-0.00	49.79
0.00	-0.00	-0.00	49.81
